"{""richText"":[{""font"":{""bold"":true,""size"":8,""color"":{}},""text"":""Note: ""},{""font"":{""size"":8,""color"":{}},""text"":""The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ""}]}",,,,,,,,,,,,
"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"5796","16","775","42985",,"Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","34586"
"5797","36","1147","42855",,"Approved","Solex","Standard","low","medium","1289.85","74.51","38991"
"5798","38","2901","42989","1","Approved","Solex","Standard","medium","medium","1577.53","826.51","40672"
"5799","74","936","42822",,"Approved","WeareA2B","Standard","medium","medium","1762.96","950.52","41848"
"5800","37","160","42904","1","Approved","OHM Cycles","Standard","low","medium","1793.43","248.82","36361"
"5801","3","2794","42963",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","38573"
"5802","87","305","42830",,"Approved","Giant Bicycles","Standard","high","medium","1179","707.4","35667"
"5803","60","3071","42941","1","Approved","Giant Bicycles","Standard","high","small","1977.36","1759.85","40487"
"5804","67","1243","42759","1","Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","38647"
"5805","83","2931","43005",,"Approved","Solex","Touring","medium","large","2083.94","675.03","36145"
"5806","2","2581","42786",,"Approved","Solex","Standard","medium","medium","71.49","53.62","41245"
"5807","49","765","43032","1","Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","41064"
"5808","37","2552","42760",,"Approved","OHM Cycles","Standard","low","medium","1793.43","248.82","40618"
"5809","71","3460","43044",,"Cancelled","Solex","Standard","high","large","1842.92","1105.75","34996"
"5810","43","349","42817","1","Approved","Norco Bicycles","Standard","medium","medium","1555.58","818.01","37873"
"5811","27","734","42943",,"Approved","Trek Bicycles","Standard","medium","medium","499.53","388.72","36334"
"5812","10","1426","42882","1","Approved","WeareA2B","Touring","medium","medium","1466.68","363.25","41701"
"5813","63","3367","42880","1","Approved","Solex","Standard","medium","medium","1483.2","99.59","33879"
"5814","0","394","42775",,"Approved","OHM Cycles","Standard","medium","medium","235.63","125.07","38206"
"5815","54","1329","42978","1","Approved","WeareA2B","Standard","medium","medium","1292.84","13.44","39915"
"5816","57","1537","43073","1","Approved","WeareA2B","Touring","medium","large","1890.39","260.14","33259"
"5817","42","1657","43033",,"Approved","OHM Cycles","Road","medium","small","1810","1610.9","39526"
"5818","36","704","42880","1","Approved","Solex","Standard","low","medium","945.04","507.58","35052"
"5819","77","193","43075","1","Approved","Norco Bicycles","Road","medium","large","1240.31","795.1","38002"
"5820","8","2230","42843",,"Approved","Solex","Road","medium","small","1703.52","1516.13","40649"
"5821","54","2376","43088",,"Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","38647"
"5822","19","568","42898","1","Approved","OHM Cycles","Road","high","large","12.01","7.21","39880"
"5823","84","410","42776",,"Approved","Trek Bicycles","Road","medium","medium","290.62","215.14","38339"
"5824","12","2481","43079",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","38216"
"5825","35","356","42909","1","Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"5826","67","470","42988",,"Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","38647"
"5827","43","1675","42998","1","Approved","Solex","Standard","medium","medium","1151.96","649.49","41064"
"5828","69","635","43059",,"Approved","Giant Bicycles","Road","medium","medium","792.9","594.68","34996"
"5829","90","3190","42942","1","Approved","Norco Bicycles","Standard","low","medium","363.01","290.41","38482"
"5830","50","679","42772","1","Approved","WeareA2B","Standard","medium","small","175.89","131.92","37668"
"5831","29","2340","43037",,"Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","39031"
"5832","16","1302","42902",,"Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","35160"
"5833","32","1167","42935",,"Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","37337"
"5834","47","496","42754",,"Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","37823"
"5835","91","501","42971",,"Approved","WeareA2B","Standard","low","medium","642.31","513.85","41922"
"5836","0","1406","42988","1","Approved","OHM Cycles","Standard","medium","medium","183.86","137.9","34170"
"5837","56","2726","42971",,"Approved","OHM Cycles","Standard","medium","medium","183.86","137.9","35707"
"5838","4","3072","42741",,"Approved","Giant Bicycles","Standard","high","medium","1129.13","677.48","40784"
"5839","68","1369","42801",,"Approved","OHM Cycles","Standard","medium","medium","1636.9","44.71","42105"
"5840","81","482","42950","1","Approved","Norco Bicycles","Standard","medium","small","586.45","521.94","33429"
"5841","78","500","42885","1","Approved","Giant Bicycles","Standard","medium","large","1765.3","709.48","34556"
"5842","4","2877","42816","1","Approved","Giant Bicycles","Standard","high","medium","1129.13","677.48","38216"
"5843","0","1738","43078",,"Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","33888"
"5844","96","1631","42968",,"Approved","WeareA2B","Road","low","small","1172.78","1043.77","37539"
"5845","64","962","42903","1","Approved","Giant Bicycles","Standard","high","small","1977.36","1759.85","36146"
"5846","50","879","43023",,"Approved","WeareA2B","Standard","medium","small","175.89","131.92","37668"
"5847","98","181","42913","1","Approved","Trek Bicycles","Standard","high","medium","358.39","215.03","38002"
"5848","67","1118","42825","1","Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","38647"
"5849","22","1560","42873",,"Approved","WeareA2B","Standard","medium","medium","60.34","45.26","34165"
"5850","100","2930","42745","1","Approved","Norco Bicycles","Road","medium","medium","1036.59","206.35","33364"
"5851","43","3150","42848",,"Approved","Solex","Standard","medium","medium","1151.96","649.49","36498"
"5852","77","2400","43018","1","Approved","Norco Bicycles","Road","medium","large","1240.31","795.1","38193"
"5853","5","2585","42993",,"Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","40784"
"5854","42","2785","42756",,"Approved","OHM Cycles","Road","medium","small","1810","1610.9","37873"
"5855","90","2637","42952","1","Approved","Norco Bicycles","Standard","low","medium","363.01","290.41","42458"
"5856","100","2715","42873",,"Approved","Norco Bicycles","Road","medium","medium","1036.59","206.35","33364"
"5857","62","2425","42932","1","Approved","Solex","Standard","medium","medium","478.16","298.72","36146"
"5858","87","2454","42978",,"Approved","Giant Bicycles","Standard","high","medium","1179","707.4","36145"
"5859","14","401","42966",,"Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","37838"
"5860","52","2872","43075","1","Approved","OHM Cycles","Road","medium","medium","1280.28","829.51","37823"
"5861","37","1792","42898","1","Approved","OHM Cycles","Standard","low","medium","1793.43","248.82","36361"
"5862","0","2404","43097",,"Approved",,,,,"1672.07",,
"5863","0","705","42815","1","Approved","WeareA2B","Standard","medium","medium","60.34","45.26","34165"
"5864","4","2053","43084","1","Approved","Giant Bicycles","Standard","high","medium","1129.13","677.48","37659"
"5865","60","1038","43067","1","Approved","Giant Bicycles","Standard","high","small","1977.36","1759.85","34143"
"5866","80","2914","42786",,"Approved","OHM Cycles","Touring","low","medium","1073.07","933.84","42226"
"5867","10","2998","42784","1","Approved","Solex","Standard","medium","medium","1945.43","333.18","41922"
"5868","35","1821","43062",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","40784"
"5869","66","238","42744","1","Approved","Giant Bicycles","Road","low","small","590.26","525.33","40410"
"5870","9","1611","43058","1","Approved","Norco Bicycles","Standard","medium","small","1216.14","1082.36","39031"
"5871","8","2779","43066","1","Approved","Solex","Road","medium","small","1703.52","1516.13","38693"
"5872","56","3443","42779",,"Approved","OHM Cycles","Standard","medium","medium","183.86","137.9","40779"
"5873","55","1292","42815",,"Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","37823"
"5874","40","2054","42897",,"Approved","OHM Cycles","Standard","high","medium","1458.17","874.9","39526"
"5875","87","2481","42758",,"Approved","Giant Bicycles","Standard","high","medium","1179","707.4","37874"
"5876","95","1713","42907",,"Approved","OHM Cycles","Touring","low","medium","1073.07","933.84","35455"
"5877","67","138","42736",,"Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","38647"
"5878","73","797","42965","1","Approved","Solex","Standard","medium","medium","1945.43","333.18","37499"
"5879","20","242","42968",,"Approved","Trek Bicycles","Standard","medium","small","1775.81","1580.47","40303"
"5880","56","597","42843",,"Approved","OHM Cycles","Standard","medium","medium","183.86","137.9","35707"
"5881","89","2294","43026","1","Approved","WeareA2B","Touring","medium","large","1362.99","57.74","34079"
"5882","44","322","42744",,"Approved","WeareA2B","Standard","medium","medium","1769.64","108.76","41064"
"5883","0","3451","43071",,"Approved","OHM Cycles","Standard","medium","medium","235.63","125.07","38206"
"5884","86","1727","42954","1","Approved","Norco Bicycles","Road","high","large","774.53","464.72","37698"
"5885","88","1118","42926",,"Approved","Norco Bicycles","Standard","medium","medium","1198.46","381.1","37874"
"5886","0","277","42799","1","Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","41064"
"5887","38","1825","43036",,"Approved","Solex","Standard","medium","medium","1577.53","826.51","40618"
"5888","95","731","43074",,"Approved","Giant Bicycles","Standard","medium","large","569.56","528.43","37874"
"5889","81","1407","42754",,"Approved","Norco Bicycles","Standard","medium","small","586.45","521.94","35667"
"5890","13","328","42772",,"Approved","Solex","Standard","medium","medium","1163.89","589.27","42560"
"5891","81","977","42747","1","Approved","Solex","Standard","medium","medium","1151.96","649.49","38991"
"5892","3","1590","42816",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","37823"
"5893","73","2013","42838",,"Approved","Solex","Standard","medium","medium","1945.43","333.18","37873"
"5894","94","3186","42862",,"Approved","Giant Bicycles","Standard","medium","large","1635.3","993.66","41434"
"5895","38","1007","42796",,"Approved","Solex","Standard","medium","medium","1577.53","826.51","40618"
"5896","2","2605","42828","1","Approved","Giant Bicycles","Road","low","small","590.26","525.33","40553"
"5897","46","3411","42985","1","Approved","Solex","Standard","low","medium","1289.85","74.51","39427"
"5898","0","289","43006","1","Approved","Solex","Standard","medium","medium","478.16","298.72","34143"
"5899","73","2937","43092",,"Approved","Solex","Standard","medium","medium","1945.43","333.18","37499"
"5900","85","693","43082","1","Approved","WeareA2B","Standard","medium","medium","752.64","205.36","34079"
"5901","57","2153","43014",,"Approved","WeareA2B","Touring","medium","large","1890.39","260.14","33259"
"5902","15","172","42788",,"Approved","Norco Bicycles","Standard","low","medium","958.74","748.9","41345"
"5903","0","329","42876",,"Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","37220"
"5904","2","2274","42962","1","Approved","Solex","Standard","medium","medium","71.49","53.62","38573"
"5905","0","664","43015","1","Approved","OHM Cycles","Standard","medium","medium","183.86","137.9","35707"
"5906","34","2922","42921","1","Cancelled","Norco Bicycles","Road","high","large","774.53","464.72","35560"
"5907","29","2763","42771","1","Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","37698"
"5908","71","1047","42961",,"Approved","Solex","Standard","high","large","1842.92","1105.75","34996"
"5909","74","3482","42746","1","Approved","WeareA2B","Standard","medium","medium","1228.07","400.91","42226"
"5910","25","41","42788",,"Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","42404"
"5911","86","617","42980",,"Approved","OHM Cycles","Standard","medium","medium","235.63","125.07","38206"
"5912","14","3450","42849","1","Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","37838"
"5913","87","3234","42950","1","Approved","Giant Bicycles","Standard","high","medium","1179","707.4","35667"
"5914","26","2780","42890","1","Approved","WeareA2B","Standard","medium","medium","1992.93","762.63","33888"
"5915","59","3306","42840","1","Approved","Solex","Standard","medium","large","1061.56","733.58","34170"
"5916","23","1424","43023","1","Approved","Norco Bicycles","Standard","medium","medium","1198.46","381.1","36833"
"5917","59","2671","42910",,"Approved","Solex","Standard","medium","large","1061.56","733.58","34170"
"5918","23","2641","42748","1","Approved","Norco Bicycles","Mountain","low","small","688.63","612.88","40670"
"5919","100","273","42883","1","Approved","Norco Bicycles","Road","medium","medium","1036.59","206.35","33364"
"5920","98","115","42999","1","Approved","Trek Bicycles","Standard","high","medium","358.39","215.03","38002"
"5921","11","3342","42978",,"Approved","Giant Bicycles","Standard","high","medium","1274.93","764.96","39298"
"5922","8","1831","42826","1","Approved","Solex","Road","medium","small","1703.52","1516.13","40649"
"5923","9","2664","42760","1","Approved","OHM Cycles","Road","medium","medium","742.54","667.4","33549"
"5924","66","57","43064","1","Approved","Giant Bicycles","Road","low","small","590.26","525.33","37499"
"5925","51","100","42865","1","Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","41848"
"5926","21","1556","42914",,"Approved","Solex","Standard","medium","large","1071.23","380.74","36334"
